Date,Name,Total price,Current price
31-10-2019 16:16,'Toys Gun Fire Boom',5.99,5.99
31-10-2019 16:16,'Fantasy Grounds - Underworld Races & Classes (PFRPG)',27.99,27.99
31-10-2019 16:16,'Crusader Crash',2.99,2.99
31-10-2019 16:16,'Soldier Killer',3.99,3.99
31-10-2019 16:16,'Choice of Zombies Demo',0.0,0.0
31-10-2019 16:16,'Deadly Rescue',9.99,9.99
31-10-2019 16:16,'The Slimeking's Tower - Soundtrack',0.0,0.0
31-10-2019 16:16,'Prime Arena - Founder Pack',0.0,0.0
31-10-2019 16:16,'Gravity Tunnel VR',0.0,0.0
31-10-2019 16:16,'Electro Pong VR',0.0,0.0
31-10-2019 16:16,'Aequitas Orbis',9.99,9.99
31-10-2019 16:16,'Tell a Demon Demo',0.0,0.0
31-10-2019 16:16,'Block Heads: Instakill - Military Skin Pack',0.79,0.79
31-10-2019 16:16,'Block Heads: Instakill - Fantasy Skin Pack',0.79,0.79
31-10-2019 16:16,'Block Heads: Instakill - Apocalypse Skin Pack',0.79,0.79
31-10-2019 16:16,'Block Heads: Instakill - Zombie Skin Pack',0.79,0.79
31-10-2019 16:16,'Block Heads: Instakill - Extras Skin Pack',0.79,0.79
31-10-2019 16:16,'Vanguardian',8.19,8.19
31-10-2019 16:16,'The Eye Of Modern Mali',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Paths to Adventure: Elven Empires (Map Pack)',12.49,12.49
31-10-2019 16:16,'Destiny of Altrais',4.99,4.99
31-10-2019 16:16,'Smart Cube Demo',0.0,0.0
31-10-2019 16:16,'The Entity: SoundTrack',0.0,0.0
31-10-2019 16:16,'Egg Teacher VR',0.0,0.0
31-10-2019 16:16,'CONCLUSE - Original Soundtrack',0.0,0.0
31-10-2019 16:16,'Pure Farming 2018 - Joskin Pack',0.0,0.0
31-10-2019 16:16,'Cubeology',3.29,3.29
31-10-2019 16:16,'Number Hunt Demo',0.0,0.0
31-10-2019 16:16,'Lizard Demo',0.0,0.0
31-10-2019 16:16,'War of Gaia : Into the Fire',12.49,12.49
31-10-2019 16:16,'Fantasy Grounds - Scarred Lands: Blood Bayou (PFRPG)',15.99,15.99
31-10-2019 16:16,'Fantasy Grounds - Shelzar City of Sin (PFRPG)',16.79,16.79
31-10-2019 16:16,'Rocket Assault',0.0,0.0
31-10-2019 16:16,'Neon Valley: Revenge Demo',0.0,0.0
31-10-2019 16:16,'Wisgr Demo',0.0,0.0
31-10-2019 16:16,'Squad Operation',0.0,0.0
31-10-2019 16:16,'Vagrant Fury',6.59,6.59
31-10-2019 16:16,'Trainscape',19.99,19.99
31-10-2019 16:16,'Evertree Inn Demo',0.0,0.0
31-10-2019 16:16,'cloudphobia - OST',0.0,0.0
31-10-2019 16:16,'Quizality',4.99,4.99
31-10-2019 16:16,'Fantasy Grounds - Deadlands Reloaded: Abracadabra and an Arab Cadaver (Savage Worlds)',4.99,4.99
31-10-2019 16:16,'Fantasy Grounds - Mini-Dungeon #009: Tiikeri's Revenge (PFRPG)',2.99,2.99
31-10-2019 16:16,'Fantasy Grounds - Winter Eternal Adventure Guide: The wastelands (Savage Worlds)',4.99,4.99
31-10-2019 16:16,'DinoFense',14.99,14.99
31-10-2019 16:16,'Game Character Hub: Portfolio Edition Demo',0.0,0.0
31-10-2019 16:16,'AmaranTime Arena',4.99,4.99
31-10-2019 16:16,'Metal Carnage Demo',0.0,0.0
31-10-2019 16:16,'Breaking Wheel Modding Files',0.0,0.0
31-10-2019 16:16,'Infinity Saga Demo',0.0,0.0
31-10-2019 16:16,'Skeet: VR Target Shooting - Thank You Bronze',4.99,4.99
31-10-2019 16:16,'Skeet: VR Target Shooting - Thank You Silver',9.99,9.99
31-10-2019 16:16,'The Metronomicon - Deck the Dubstep',0.0,0.0
31-10-2019 16:16,'SteamHammerVR - The Soundtrack',0.0,0.0
31-10-2019 16:16,'Santa's Special Delivery Soundtrack',1.99,1.99
31-10-2019 16:16,'Mobile Astro Demo',0.0,0.0
31-10-2019 16:16,'Wanderer: The Rebirth',6.99,6.99
31-10-2019 16:16,'Infinity Fall',14.99,14.99
31-10-2019 16:16,'50.05',0.0,0.0
31-10-2019 16:16,'尘沙惑-同人文集《一苇叶来》Doujinshi',0.0,0.0
31-10-2019 16:16,'Endless Reality',3.99,1.99
31-10-2019 16:16,'CUBE-C: VR Game Collection',11.99,11.99
31-10-2019 16:16,'Longsword Tabletop Tactics Demo',0.0,0.0
31-10-2019 16:16,'Beyond the Horizon',4.99,4.99
31-10-2019 16:16,'Altar Show',0.0,0.0
31-10-2019 16:16,'Your Smile Beyond Twilight - Original Soundtrack',0.0,0.0
31-10-2019 16:16,'YouTubers Galaxy Demo',0.0,0.0
31-10-2019 16:16,'World War II Online - STARTER',0.0,0.0
31-10-2019 16:16,"'Fantasy Grounds - Gaming #7: Constructs, Elementals, & Fey (Token Pack)'",4.99,4.99
31-10-2019 16:16,'Mazeglaser',0.8,0.8
31-10-2019 16:16,'The Nose',2.99,2.99
31-10-2019 16:16,'A Cat's Manor',0.0,0.0
31-10-2019 16:16,'Metagalactic Blitz Soundtrack',4.99,4.99
31-10-2019 16:16,'Tilted Mind Demo',0.0,0.0
31-10-2019 16:16,'The Elmian Warrior',4.99,4.99
31-10-2019 16:16,'Fighting For Food',2.39,2.39
31-10-2019 16:16,'Fjord battle racing',6.99,6.99
31-10-2019 16:16,'Expanse',3.29,3.29
31-10-2019 16:16,'Planetoid Pioneers Upgrade to Contributor Edition',8.19,2.04
31-10-2019 16:16,'StickDodgeVR',1.99,1.99
31-10-2019 16:16,'Initiative',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Gaming #9: Monstrous Humanoids & Outsiders (Token Pack)',4.99,4.99
31-10-2019 16:16,'Lil Tanks Demo',0.0,0.0
31-10-2019 16:16,'Ghost Ship',0.0,0.0
31-10-2019 16:16,'Wordabeasts',0.0,0.0
31-10-2019 16:16,'Breadwinner VR',3.0,1.2
31-10-2019 16:16,'SLI-FI: 2D Planet Platformer',3.99,2.79
31-10-2019 16:16,'Retro Rocket Robot',2.95,2.95
31-10-2019 16:16,'Uncanny',3.99,3.99
31-10-2019 16:16,'GyroShooter Demo',0.0,0.0
31-10-2019 16:16,'Unveloped Demo',0.0,0.0
31-10-2019 16:16,'GyroShooter Original Soundtrack',4.99,3.74
31-10-2019 16:16,'Shields Up! VR',0.0,0.0
31-10-2019 16:16,'Hooligan Vasja 2: Journey through time',0.0,0.0
31-10-2019 16:16,'Guiding Hand VR',8.19,4.09
31-10-2019 16:16,'So Long Grandma',0.79,0.79
31-10-2019 16:16,'Loader',1.59,1.59
31-10-2019 16:16,'DJ Mole Demo',0.0,0.0
31-10-2019 16:16,'Encompassed',4.99,4.99
31-10-2019 16:16,'VAD - Virtually Assured Destruction',8.19,8.19
31-10-2019 16:16,'Volotic',8.19,8.19
31-10-2019 16:16,'Stickman World',0.0,0.0
31-10-2019 16:16,'Fuse Balls',2.99,2.99
31-10-2019 16:16,'Survival Planet',8.19,8.19
31-10-2019 16:16,'Virtual Reality Experiment Framework',0.0,0.0
31-10-2019 16:16,'Anark.io',4.99,4.99
31-10-2019 16:16,'Garden of Oblivion Original Soundtrack',0.0,0.0
31-10-2019 16:16,'Graveyard Birds',4.99,4.99
31-10-2019 16:16,'Rysen OST',0.0,0.0
31-10-2019 16:16,'Elysium VR',0.0,0.0
31-10-2019 16:16,'Multiple Views Objects 多视体',1.59,1.59
31-10-2019 16:16,'MiniTracks',0.0,0.0
31-10-2019 16:16,'Princess Kidnapper VR',6.99,6.99
31-10-2019 16:16,'Candy Island',6.99,6.99
31-10-2019 16:16,'Mosaic: Game of Gods Demo',0.0,0.0
31-10-2019 16:16,'Watch_Dogs® 2 - Supreme Pack',14.99,14.99
31-10-2019 16:16,'Cannonfire Concerto Demo',0.0,0.0
31-10-2019 16:16,'Relativity Demo',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - 1 on 1 Adventures #5: Vale of the Sepulcher (3.5E/PFRPG)',5.99,5.99
31-10-2019 16:16,'REVIVAL RESET Demo',0.0,0.0
31-10-2019 16:16,'Sorcerers of Kinetics (VR) Demo',0.0,0.0
31-10-2019 16:16,'The Assembly - Original Soundtrack',0.0,0.0
31-10-2019 16:16,'Abduction Demo',0.0,0.0
31-10-2019 16:16,'Thunder Spheres - Virtual Reality 3D Pool',2.99,2.99
31-10-2019 16:16,'FourChords Guitar Karaoke - Elvis Presley Song Pack',4.99,4.99
31-10-2019 16:16,'FourChords Guitar Karaoke - Taylor Swift II Song Pack',7.99,7.99
31-10-2019 16:16,'FourChords Guitar Karaoke - Pop Punk Song Pack',7.99,7.99
31-10-2019 16:16,'Kalen Chock Presents: 3D Sketching 2.0',3.99,3.99
31-10-2019 16:16,'Kalen Chock Presents: Sketching with Photography',2.39,2.39
31-10-2019 16:16,'Magma Chamber Demo',0.0,0.0
31-10-2019 16:16,'The Eyes of Ara Demo',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Kith'takharos: Seal the Rift (3.5E/PFRPG)',7.99,7.99
31-10-2019 16:16,'Fantasy Grounds - Mini-Dungeon #020: Sepulchre of the Witching Hour's Sage (5E)',2.99,2.99
31-10-2019 16:16,'Fantasy Grounds -  Mini-Dungeon #001: Buried Council Chambers (PFRPG)',2.99,2.99
31-10-2019 16:16,'A Number's life',3.99,3.99
31-10-2019 16:16,'The Assembly - Wallpaper',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Sundered Skies: Companion (Savage Worlds)',16.99,16.99
31-10-2019 16:16,'Even For Eternia: Blue Diamond',0.0,0.0
31-10-2019 16:16,'Heavens Tournament',0.0,0.0
31-10-2019 16:16,'Space electrician',0.0,0.0
31-10-2019 16:16,'Queen City Chaos',0.0,0.0
31-10-2019 16:16,'Kingdom Shell Demo',0.0,0.0
31-10-2019 16:16,'Resurrector',0.0,0.0
31-10-2019 16:16,'The Source of the Nightmare Storms',0.0,0.0
31-10-2019 16:16,'Crazy Eights 3D Premium',0.0,0.0
31-10-2019 16:16,'Caves and Castles: Underworld',0.0,0.0
31-10-2019 16:16,'Grudge TV',0.0,0.0
31-10-2019 16:16,'捕鱼勇者联盟-新增鱼儿-DLC',169.99,169.99
31-10-2019 16:16,'捕鱼勇者联盟-新增场景-DLC',99.99,99.99
31-10-2019 16:16,'捕鱼勇者联盟-新增玩法-DLC',126.99,126.99
31-10-2019 16:16,'Whimsy Demo',0.0,0.0
31-10-2019 16:16,'A Pirate's Pleasure',0.0,0.0
31-10-2019 16:16,'Bundle Kitt',0.0,0.0
31-10-2019 16:16,'Ducks in Space Demo',0.0,0.0
31-10-2019 16:16,'Angry Zombies',0.0,0.0
31-10-2019 16:16,'Escape from the Lostmoon',0.0,0.0
31-10-2019 16:16,'Antares',0.0,0.0
31-10-2019 16:16,'肥啾大冒险',0.0,0.0
31-10-2019 16:16,'Last Joy',0.0,0.0
31-10-2019 16:16,'Hibiscus Red',0.0,0.0
31-10-2019 16:16,'城市生存计划',0.0,0.0
31-10-2019 16:16,'CUR3D Maker Edition Demo',0.0,0.0
31-10-2019 16:16,'Pixel Puzzles Traditional Jigsaws Pack: Japan',0.0,0.0
31-10-2019 16:16,'Pixel Puzzles Traditional Jigsaws Pack: Christmas',0.0,0.0
31-10-2019 16:16,'Pixel Puzzles Traditional Jigsaws Pack: Variety Pack XL',0.0,0.0
31-10-2019 16:16,'Pixel Puzzles Traditional Jigsaws Pack: Cats',0.0,0.0
31-10-2019 16:16,'Pixel Puzzles Traditional Jigsaws Pack: Variety Pack 1',0.0,0.0
31-10-2019 16:16,'Masters of Puzzle - Halloween Edition: Witched Night',0.0,0.0
31-10-2019 16:16,'Gods of Love: An Otome Visual Novel Demo',0.0,0.0
31-10-2019 16:16,'Brink of Extinction OST',3.29,3.29
31-10-2019 16:16,'Cahertis',0.0,0.0
31-10-2019 16:16,'Aurora - Hidden Colors',0.0,0.0
31-10-2019 16:16,'RPG Maker VX Ace - Cinematic Drums',12.49,12.49
31-10-2019 16:16,'Fugue State',0.0,0.0
31-10-2019 16:16,'RPG Maker MV - Sci-Fi Sound Effects',12.49,12.49
31-10-2019 16:16,'Escape from Paradise Bundle',14.99,14.99
31-10-2019 16:16,'Mad Manuel',0.0,0.0
31-10-2019 16:16,'Infinitrap : Rehamstered',16.79,12.59
31-10-2019 16:16,'RPG Maker MV - Gandharah',16.79,16.79
31-10-2019 16:16,'Shores Unknown Beta',0.0,0.0
31-10-2019 16:16,'RPG Maker MV - Grand Adventure Music Pack',31.99,31.99
31-10-2019 16:16,'RPG Maker MV - Futuristic Atmospheres 2',12.99,12.99
31-10-2019 16:16,'RPG Maker MV - HammerStrike Pixel Art Animations',8.19,8.19
31-10-2019 16:16,'RPG Maker MV - Gyrowolf's Galactic Music Pack',16.79,16.79
31-10-2019 16:16,'RPG Maker MV - Emotional 3: Tragic Love',12.49,12.49
31-10-2019 16:16,'RPG Maker MV - Fantasy Adventure Mini Music Pack',3.99,3.99
31-10-2019 16:16,'RPG Maker MV - Dungeon Music Pack',8.19,8.19
31-10-2019 16:16,'Free Yourself - A Gravity Puzzle Game Starring YOU!',3.99,3.99
31-10-2019 16:16,'Jam Studio VR - Gigglebellies Song Bundle',10.79,4.31
31-10-2019 16:16,'Ye Fenny - Revenge of the Evil Good Shepherd',4.99,4.99
31-10-2019 16:16,'The Little War',5.99,5.99
31-10-2019 16:16,'No More Pop Music - Annihilation',12.49,12.49
31-10-2019 16:16,'ProBoon',0.0,0.0
31-10-2019 16:16,'Abyss Crew',0.0,0.0
31-10-2019 16:16,'Beat Miner',3.99,3.99
31-10-2019 16:16,'Toy Clash: Commander of Toys',0.0,0.0
31-10-2019 16:16,'Rheksetor',3.95,1.97
31-10-2019 16:16,'紅蜘蛛外伝：暗戦',0.0,0.0
31-10-2019 16:16,'Dolla World',3.29,3.29
31-10-2019 16:16,'TANE DLC - CO17-4171 ( Russian Loco and Tender )',6.59,6.59
31-10-2019 16:16,'TANE DLC - CO17-3173 ( Russian Loco and Tender )',6.59,6.59
31-10-2019 16:16,'TANE DLC - CO17-1374 ( Russian Loco and Tender )',6.59,6.59
31-10-2019 16:16,'TANE DLC - ZecRail 2017 Christmas Train',7.39,7.39
31-10-2019 16:16,'EVE Online: 2 Daily Alpha Injectors',1.49,1.49
31-10-2019 16:16,'EVE Online: 5 Daily Alpha Injectors',3.39,3.39
31-10-2019 16:16,'EVE Online: 10 Daily Alpha Injectors',5.99,5.99
31-10-2019 16:16,'A Light in the Dark Demo',0.0,0.0
31-10-2019 16:16,'Billiards Wizards',0.0,0.0
31-10-2019 16:16,'AfterTheDawn',0.0,0.0
31-10-2019 16:16,'Dolphins-cyborgs and open space',0.79,0.39
31-10-2019 16:16,'Trainz Route: Cornish Mainline & Branches',0.0,0.0
31-10-2019 16:16,'Creatio Ex Nihilo II: Deus Otiosus',0.0,0.0
31-10-2019 16:16,'Thunderbowl',3.99,3.99
31-10-2019 16:16,'Ruby &amp; Majesty: Treasure Team Demo',0.0,0.0
31-10-2019 16:16,'Ones and Zeroes',3.99,3.99
31-10-2019 16:16,'Fantasy Grounds - A03: Champions Rest (Savage Worlds)',5.69,5.69
31-10-2019 16:16,'STRIVE FOR INFINITY™',0.0,0.0
31-10-2019 16:16,"'Fantasy Grounds - Creatures A-Z, Volume 4 (Token Pack)'",4.99,4.99
31-10-2019 16:16,'Fantasy Grounds - Apex (5E)',3.99,3.99
31-10-2019 16:16,'Trakker',8.19,2.86
31-10-2019 16:16,'Funk Unplugged Demo',0.0,0.0
31-10-2019 16:16,'GeoGebra Mixed Reality',0.0,0.0
31-10-2019 16:16,'魔装術師アカネ / Magic MechSuit Akane',8.19,8.19
31-10-2019 16:16,'Last Byte Standing',12.49,12.49
31-10-2019 16:16,'Wardens of the Amber Cage Demo',0.0,0.0
31-10-2019 16:16,'FlowDot',1.59,1.59
31-10-2019 16:16,'Rocket Island',0.0,0.0
31-10-2019 16:16,'Oik Memory 2 - OST',0.0,0.0
31-10-2019 16:16,'Dead Ground:Arena Demo',0.0,0.0
31-10-2019 16:16,'Infinitesimals',0.0,0.0
31-10-2019 16:16,'War Ender',3.99,1.19
31-10-2019 16:16,'HyperZen Training',0.0,0.0
31-10-2019 16:16,'The Harbinger's Head Demo',0.0,0.0
31-10-2019 16:16,'Core Awaken ~The Yuka~ Demo',0.0,0.0
31-10-2019 16:16,'Rise of Titans - Welcome Pack',9.99,9.99
31-10-2019 16:16,'Space Simulator (Mobile)',0.0,0.0
31-10-2019 16:16,'Squirgle Original Soundtrack',2.39,2.39
31-10-2019 16:16,'Fantasy Grounds - Daring Tales of Chivalry #02: Death at the Joust (Savage Worlds)',7.99,7.99
31-10-2019 16:16,'Fantasy Grounds - Mini-Dungeon #003: Shrine of the Earth Barons (PFRPG)',2.99,2.99
31-10-2019 16:16,'Andoran Skye XD Demo',0.0,0.0
31-10-2019 16:16,'Singing Stones VR',3.99,3.99
31-10-2019 16:16,'Darkness and Flame: Born of Fire Demo',0.0,0.0
31-10-2019 16:16,'EARP',7.14,7.14
31-10-2019 16:16,'Project Abyss - Art & Music Collection',2.99,2.99
31-10-2019 16:16,'Last Survivor - Deluxe Edition',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Mini-Dungeon #004: Summoner's Remorse (PFRPG)',2.99,2.99
31-10-2019 16:16,'Fantasy Grounds -  Beneath the Festered Sun (PFRPG)',8.99,8.99
31-10-2019 16:16,'Fantasy Grounds - Cold Mountain (PFRPG)',15.99,15.99
31-10-2019 16:16,'SLG Remix - Definitive Soundtrack',4.99,3.34
31-10-2019 16:16,'RTK13WPK - Fan selected Re-Releases Officer Graphic Set ③ ファンが選ぶ復刻武将CGセット③',0.0,0.0
31-10-2019 16:16,'994 W 24th Demo',0.0,0.0
31-10-2019 16:16,'Sky Trader',0.0,0.0
31-10-2019 16:16,'The Source of Evil',5.99,5.99
31-10-2019 16:16,'Elephant Express VR Demo',0.0,0.0
31-10-2019 16:16,'Cavern escape - Soundtrack.',1.99,0.61
31-10-2019 16:16,'Biosupremacy',3.99,3.99
31-10-2019 16:16,'Don't Mess Up Demo',0.0,0.0
31-10-2019 16:16,'Cut Cut Buffet',9.99,9.99
31-10-2019 16:16,'Frog Hop Demo',0.0,0.0
31-10-2019 16:16,'Abyssal Zone Demo',0.0,0.0
31-10-2019 16:16,'Laraan SoundTrack',2.99,2.99
31-10-2019 16:16,'Crypt of the Serpent King Demo',0.0,0.0
31-10-2019 16:16,'Raptainment',9.99,9.99
31-10-2019 16:16,'Arc Surfer',9.99,9.99
31-10-2019 16:16,'Bitcoin Mining Empire Tycoon',0.0,0.0
31-10-2019 16:16,'American Farmer',1.99,1.99
31-10-2019 16:16,'Fantasy Grounds - The Bleak Harvest (PFRPG)',9.99,7.99
31-10-2019 16:16,'Bashville',4.99,4.99
31-10-2019 16:16,'Blade Tournament',0.0,0.0
31-10-2019 16:16,'KENDAMVR - Virtual Reality Kendama',12.99,6.49
31-10-2019 16:16,'Fractured Space - Starter Pack',9.99,9.99
31-10-2019 16:16,'Fractured Space - Enhance Pack',19.99,19.99
31-10-2019 16:16,'Fractured Space - Fleet Pack: All Current and Future Ships',45.99,45.99
31-10-2019 16:16,'Fractured Space - Ultimate Skins Pack',89.99,89.99
31-10-2019 16:16,'Walking Heavy',4.99,4.99
31-10-2019 16:16,'Color Sudoku',4.99,4.99
31-10-2019 16:16,'Fantasy Grounds - Village Backdrop : Longbridge (5E)',2.99,2.99
31-10-2019 16:16,'Grand Academy for Future Villains Demo',0.0,0.0
31-10-2019 16:16,'BHB: BioHazard Bot',14.99,7.49
31-10-2019 16:16,'Fantasy Grounds - Feasting at Lanterngeist (5E)',5.99,5.99
31-10-2019 16:16,'Fantasy Grounds - Mythic Monsters #6 - Oozes Too (PFRPG)',7.99,7.99
31-10-2019 16:16,'Bit Storm VR: First Loop',11.99,11.99
31-10-2019 16:16,'Trial of the Demon Hunter Demo',0.0,0.0
31-10-2019 16:16,'Captive of Fortune Demo',0.0,0.0
31-10-2019 16:16,'Campus Notes - forget me not. OST FLAC ver.',0.0,0.0
31-10-2019 16:16,'Dragon Orb',9.99,9.99
31-10-2019 16:16,'Eveslan',4.99,4.99
31-10-2019 16:16,'OMEGA PATTERN - OST',0.0,0.0
31-10-2019 16:16,'Gambol',2.39,2.39
31-10-2019 16:16,'BEAT.R.',0.0,0.0
31-10-2019 16:16,'Beyond Arm's Reach',0.0,0.0
31-10-2019 16:16,'Hikaru's Cube',4.99,4.99
31-10-2019 16:16,'Fantasy Grounds - The Sixth Gun: The Winding Way (Savage Worlds)',19.99,19.99
31-10-2019 16:16,'Defense Clicker - Ressource Collector',0.0,0.0
31-10-2019 16:16,'The Little Ball That Could Demo',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - 20 Things #17: Goblin Lair',2.99,2.99
31-10-2019 16:16,'Sakura Sakura Demo',0.0,0.0
31-10-2019 16:16,'Walking Heavy Demo',0.0,0.0
31-10-2019 16:16,'900',1.99,1.99
31-10-2019 16:16,'Follow My Footsteps',0.0,0.0
31-10-2019 16:16,'A Shawn Story',0.79,0.79
31-10-2019 16:16,'Botlike - a robot's rampage - Soundtrack',4.99,4.99
31-10-2019 16:16,'Station Generator - Early Access Builds',0.79,0.79
31-10-2019 16:16,'Botlike - a robot's rampage - S.I.R. 9000 skin',4.99,4.99
31-10-2019 16:16,'Jam Studio VR - Beamz Original Classical Bundle',3.99,1.59
31-10-2019 16:16,'CODumentary',6.99,6.99
31-10-2019 16:16,'Jam Studio VR - Professional Therapy Guide',16.79,6.71
31-10-2019 16:16,'The Legendary Player - Make Your Reputation Demo',0.0,0.0
31-10-2019 16:16,'Endless Wave',0.78,0.78
31-10-2019 16:16,'The Express Killer - Soundtrack',3.99,3.99
31-10-2019 16:16,'Choice of the Cat Demo',0.0,0.0
31-10-2019 16:16,'Going Astray',4.99,4.99
31-10-2019 16:16,'Initiative',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Gaming #9: Monstrous Humanoids & Outsiders (Token Pack)',4.99,4.99
31-10-2019 16:16,'Lil Tanks Demo',0.0,0.0
31-10-2019 16:16,'Ghost Ship',0.0,0.0
31-10-2019 16:16,'Wordabeasts',0.0,0.0
31-10-2019 16:16,'Breadwinner VR',3.0,1.2
31-10-2019 16:16,'SLI-FI: 2D Planet Platformer',3.99,2.79
31-10-2019 16:16,'Brew-Ha',0.0,0.0
31-10-2019 16:16,'Eternal Empires',0.0,0.0
31-10-2019 16:16,'Telia VR conference',0.0,0.0
31-10-2019 16:16,'Kartofank VR',1.99,1.99
31-10-2019 16:16,'Pathfinder Adventures - Upgrade to Obsidian Edition',9.99,5.99
31-10-2019 16:16,'BusinessMan Demo',0.0,0.0
31-10-2019 16:16,'Data Thief',0.0,0.0
31-10-2019 16:16,'Phantom Trigger OST',4.99,2.49
31-10-2019 16:16,'InfinitasDM - Expanded Fantasy Tokens',0.0,0.0
31-10-2019 16:16,'InfinitasDM - Expanded Color Tokens',0.0,0.0
31-10-2019 16:16,'InfinitasDM - Sci-Fi Tokens',0.0,0.0
31-10-2019 16:16,'Quake Champions - Platinum Packs',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Disposable Heroes: Sci-Fi Aliens (Token Pack)',3.99,3.99
31-10-2019 16:16,'Downloaded: Fragments of a Forgotten Soul',0.99,0.99
31-10-2019 16:16,'EXON: The Impossible Challenge',1.99,1.99
31-10-2019 16:16,'生死线 Dead Line - DLC1 黑鹰坠落 Fallen Down',1.99,1.99
31-10-2019 16:16,'Inferno: Deathfield',13.99,13.99
31-10-2019 16:16,'Apez',9.99,9.99
31-10-2019 16:16,'INTERSTELLAR PRIME Demo',0.0,0.0
31-10-2019 16:16,'Solar Lander Demo',0.0,0.0
31-10-2019 16:16,'En-thirer pp-slimes adventures',0.0,0.0
31-10-2019 16:16,'Magilore',0.0,0.0
31-10-2019 16:16,'Buffy Stole Your Sandwich Demo',0.0,0.0
31-10-2019 16:16,'Cosmo's Quickstop',0.0,0.0
31-10-2019 16:16,'GrandNarr!',0.0,0.0
31-10-2019 16:16,'Dark Town : Invisible Danger',0.0,0.0
31-10-2019 16:16,'Medieval Mayhem',9.99,9.99
31-10-2019 16:16,'Minotaur Demo',0.0,0.0
31-10-2019 16:16,'Nogard',4.99,4.99
31-10-2019 16:16,'Detrita Battlegrounds Demo',0.0,0.0
31-10-2019 16:16,'This Grand Life Demo',0.0,0.0
31-10-2019 16:16,'Thundering Skies',0.79,0.79
31-10-2019 16:16,'Game-Ready - Misc Collection',92.99,83.69
31-10-2019 16:16,'Solar Collector',1.76,1.76
31-10-2019 16:16,'Game-Ready - FREE Collection',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (5E)',5.99,5.99
31-10-2019 16:16,'Fantasy Grounds - Mythic Monsters #10: Sea Monsters (PFRPG)',7.99,7.99
31-10-2019 16:16,'Fantasy Grounds - Mythic Monsters #8: Abyssal (PFRPG)',7.99,7.99
31-10-2019 16:16,'Rockland VR',3.99,3.99
31-10-2019 16:16,'Fantasy Grounds - A08: Search for the Tri-Stone (5E)',6.99,6.99
31-10-2019 16:16,'Fantasy Grounds - A07: Alchemist's Errand (5E)',6.99,6.99
31-10-2019 16:16,'Strata Spaces VR Demo',0.0,0.0
31-10-2019 16:16,'Grey Zone',0.99,0.99
31-10-2019 16:16,'Punch Bomb Demo',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Mini-Dungeon #014: The Soul of a Prince (PFRPG)',2.99,2.99
31-10-2019 16:16,'Fantasy Grounds - Islands of Plunder: Raid on the Emperor's Hand (PFRPG)',4.99,4.99
31-10-2019 16:16,'Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (PFRPG)',4.99,4.99
31-10-2019 16:16,'Platinum Kill',0.0,0.0
31-10-2019 16:16,'Last Wings',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Mini-Dungeon #015: Torment at Torni Tower (PFRPG)',2.99,2.99
31-10-2019 16:16,'Soda Drinker Pro - Soundtrack',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Scorpions of Perdition (PFRPG)',9.99,9.99
31-10-2019 16:16,'Home Tech VR',4.99,4.99
31-10-2019 16:16,'Fantasy Grounds - B03: It All Falls Down (5E)',6.99,6.99
31-10-2019 16:16,'Bunny & Piggy - New Year Edition',0.0,0.0
31-10-2019 16:16,'xDrive VR',12.99,12.99
31-10-2019 16:16,'Riley Short: Analog Boy - Episode 1 Soundtrack',2.39,2.39
31-10-2019 16:16,'Fantasy Grounds - Evernight (Savage Worlds)',9.99,9.99
31-10-2019 16:16,'VR Toolbox: Medieval Castle',0.0,0.0
31-10-2019 16:16,'Elite Encounter',4.99,4.99
31-10-2019 16:16,'Pixvana SPIN Play',0.0,0.0
31-10-2019 16:16,'Robotpencil Presents: Insight: Design Cool Factor',5.99,5.99
31-10-2019 16:16,'The Crane Trials: Red Edition',4.99,4.99
31-10-2019 16:16,'My own little planet - Official Soundtrack',1.99,0.49
31-10-2019 16:16,'POBEDA - SOUNDTRACK',0.0,0.0
31-10-2019 16:16,'Sonya: The Great Adventure Demo',0.0,0.0
31-10-2019 16:16,'Star Story: The Horizon Escape - Digital Artbook',0.0,0.0
31-10-2019 16:16,'Fantasy Grounds - Rybalka (5E)',3.29,3.29
31-10-2019 16:16,'Interworlds Demo',0.0,0.0
31-10-2019 16:16,'Dreamstones Soundtrack',3.99,2.99
31-10-2019 16:16,'Incarna: Broken',0.0,0.0
31-10-2019 16:16,'Cube Racer Demo',0.0,0.0
31-10-2019 16:16,'Bankster',0.0,0.0
31-10-2019 16:16,'Kaet Must Die! Demo',0.0,0.0
